tahun,bulan,benua,region,nama_negara,nilai_ekspor
2012,"Juni","Asia dan Timur Tengah","ASEAN","Filipina",306290
2012,"Juni","Asia dan Timur Tengah","ASEAN","Kamboja",21018
2012,"Juni","Asia dan Timur Tengah","ASEAN","Laos",1126
2012,"Juni","Asia dan Timur Tengah","ASEAN","Malaysia",984115
2012,"Juni","Asia dan Timur Tengah","ASEAN","Myanmar",24232
2012,"Juni","Asia dan Timur Tengah","ASEAN","Singapura",1395012
2012,"Juni","Asia dan Timur Tengah","ASEAN","Thailand",488528
2012,"Juni","Asia dan Timur Tengah","ASEAN","Vietnam",198354
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",251510
2012,"Juni","Asia dan Timur Tengah","Asia Selatan","India",841275
2012,"Juni","Asia dan Timur Tengah","Timur Tengah","Irak",1438
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Jepang",2344640
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1237740
2012,"Juni","Asia dan Timur Tengah","Asia Selatan","Pakistan",129248
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1645063
2012,"Juni","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",171429
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",427817
2012,"Juni","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",536159
2012,"Juni","Australia dan Oceania","Australia","Australia",360858
2012,"Juni","Australia dan Oceania","New Zealand","New Zealand",49752
2012,"Juni","Afrika","Afrika Selatan","Afrika Selatan",168999
2012,"Juni","Afrika","Afrika Lainnya","Afrika lainnya",216896
2012,"Juni","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",193557
2012,"Juli","Amerika","Amerika Utara","Amerika Serikat",1275933
2012,"Juli","Amerika","Amerika Utara","Kanada",60888
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Argentina",27961
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Brasil",129407
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Meksiko",68064
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",106722
2012,"Juli","Eropa","Uni Eropa","Belanda",374886
2012,"Juli","Eropa","Uni Eropa","Belgia",108751
2012,"Juli","Eropa","Uni Eropa","Inggris",153360
2012,"Juli","Eropa","Uni Eropa","Italia",314766
2012,"Juli","Eropa","Uni Eropa","Jerman",287872
2012,"Juli","Eropa","Uni Eropa","Perancis",106046
2012,"Juli","Eropa","Uni Eropa","Spanyol",166700
2012,"Juli","Eropa","Uni Eropa","Uni Eropa lainnya ",136728
2012,"Juli","Eropa","Rusia","Rusia",73194
2012,"Juli","Eropa","Turki","Turki",116760
2012,"Juli","Eropa","Eropa Lainnya","Eropa lainnya",56796
2012,"Juli","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",6698
2012,"Juli","Asia dan Timur Tengah","ASEAN","Filipina",323992
2012,"Juli","Asia dan Timur Tengah","ASEAN","Kamboja",27391
2012,"Juli","Asia dan Timur Tengah","ASEAN","Laos",336
2012,"Juli","Asia dan Timur Tengah","ASEAN","Malaysia",1027625
2012,"Juli","Asia dan Timur Tengah","ASEAN","Myanmar",22466
2012,"Juli","Asia dan Timur Tengah","ASEAN","Singapura",1266412
2012,"Juli","Asia dan Timur Tengah","ASEAN","Thailand",557016
2012,"Juli","Asia dan Timur Tengah","ASEAN","Vietnam",188205
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",239056
2012,"Juli","Asia dan Timur Tengah","Asia Selatan","India",1064936
2012,"Juli","Asia dan Timur Tengah","Timur Tengah","Irak",5910
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Jepang",2368185
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Korea Selatan",919140
2012,"Juli","Asia dan Timur Tengah","Asia Selatan","Pakistan",141315
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1602336
2012,"Juli","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",163398
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",482908
2012,"Juli","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",596060
2012,"Juli","Australia dan Oceania","Australia","Australia",366145
2012,"Juli","Australia dan Oceania","New Zealand","New Zealand",61752
2012,"Juli","Afrika","Afrika Selatan","Afrika Selatan",152241
2012,"Juli","Afrika","Afrika Lainnya","Afrika lainnya",266006
2012,"Juli","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",232931
2012,"Agustus","Amerika","Amerika Utara","Amerika Serikat",1217064
2012,"Agustus","Amerika","Amerika Utara","Kanada",62622
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Argentina",24080
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Brasil",108108
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Meksiko",43453
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",84012
2012,"Agustus","Eropa","Uni Eropa","Belanda",303148
2012,"Agustus","Eropa","Uni Eropa","Belgia",105902
2012,"Agustus","Eropa","Uni Eropa","Inggris",129402
2012,"Agustus","Eropa","Uni Eropa","Italia",184680
2012,"Agustus","Eropa","Uni Eropa","Jerman",226773
2012,"Agustus","Eropa","Uni Eropa","Perancis",96191
2012,"Agustus","Eropa","Uni Eropa","Spanyol",238192
2012,"Agustus","Eropa","Uni Eropa","Uni Eropa lainnya ",129048
2012,"Agustus","Eropa","Rusia","Rusia",73311
2012,"Agustus","Eropa","Turki","Turki",111321
2012,"Agustus","Eropa","Eropa Lainnya","Eropa lainnya",32037
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5516
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Filipina",313755
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Kamboja",22566
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Laos",407
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Malaysia",756864
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Myanmar",8100
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Singapura",1325810
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Thailand",525342
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Vietnam",161222
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",173255
2012,"Agustus","Asia dan Timur Tengah","Asia Selatan","India",1028648
2012,"Agustus","Asia dan Timur Tengah","Timur Tengah","Irak",3423
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Jepang",2356680
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Korea Selatan",978134
2012,"Agustus","Asia dan Timur Tengah","Asia Selatan","Pakistan",91459
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1356748
2012,"Agustus","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",104001
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",478912
2012,"Agustus","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",441903
2012,"Agustus","Australia dan Oceania","Australia","Australia",374716
2012,"Agustus","Australia dan Oceania","New Zealand","New Zealand",60316
2012,"Agustus","Afrika","Afrika Selatan","Afrika Selatan",145665
2012,"Agustus","Afrika","Afrika Lainnya","Afrika lainnya",163700
2012,"Agustus","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",304651
2012,"September","Amerika","Amerika Utara","Amerika Serikat",1219599
2012,"September","Amerika","Amerika Utara","Kanada",65937
2012,"September","Amerika","Amerika Tengah dan Selatan","Argentina",28691
2012,"September","Amerika","Amerika Tengah dan Selatan","Brasil",144627
2012,"September","Amerika","Amerika Tengah dan Selatan","Meksiko",65540
2012,"September","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",89619
2012,"September","Eropa","Uni Eropa","Belanda",342779
2012,"September","Eropa","Uni Eropa","Belgia",106781
2012,"September","Eropa","Uni Eropa","Inggris",143157
2012,"September","Eropa","Uni Eropa","Italia",182629
2012,"September","Eropa","Uni Eropa","Jerman",261617
2012,"September","Eropa","Uni Eropa","Perancis",89964
2012,"September","Eropa","Uni Eropa","Spanyol",128702
2012,"September","Eropa","Uni Eropa","Uni Eropa lainnya ",129302
2012,"September","Eropa","Rusia","Rusia",89386
2012,"September","Eropa","Turki","Turki",108437
2012,"September","Eropa","Eropa Lainnya","Eropa lainnya",104390
2012,"September","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",6475
2012,"September","Asia dan Timur Tengah","ASEAN","Filipina",317505
2012,"September","Asia dan Timur Tengah","ASEAN","Kamboja",25359
2012,"September","Asia dan Timur Tengah","ASEAN","Laos",315
2012,"September","Asia dan Timur Tengah","ASEAN","Malaysia",903229
2012,"September","Asia dan Timur Tengah","ASEAN","Myanmar",27472
2012,"September","Asia dan Timur Tengah","ASEAN","Singapura",1381279
2012,"September","Asia dan Timur Tengah","ASEAN","Thailand",597707
2012,"September","Asia dan Timur Tengah","ASEAN","Vietnam",207794
2012,"September","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",281346
2012,"September","Asia dan Timur Tengah","Asia Selatan","India",1151692
2012,"September","Asia dan Timur Tengah","Timur Tengah","Irak",3876
2012,"September","Asia dan Timur Tengah","Asia Timur","Jepang",2181564
2012,"September","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1088163
2012,"September","Asia dan Timur Tengah","Asia Selatan","Pakistan",93681
2012,"September","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1684781
2012,"September","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",153009
2012,"September","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",429469
2012,"September","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",484468
2012,"September","Australia dan Oceania","Australia","Australia",366661
2012,"September","Australia dan Oceania","New Zealand","New Zealand",60777
2012,"September","Afrika","Afrika Selatan","Afrika Selatan",326901
2012,"September","Afrika","Afrika Lainnya","Afrika lainnya",242876
2012,"September","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",233416
2012,"Oktober","Amerika","Amerika Utara","Amerika Serikat",1177055
2012,"Oktober","Amerika","Amerika Utara","Kanada",71639
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Argentina",27655
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Brasil",122317
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Meksiko",47467
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",100374
2012,"Oktober","Eropa","Uni Eropa","Belanda",405812
2012,"Oktober","Eropa","Uni Eropa","Belgia",110358
2012,"Oktober","Eropa","Uni Eropa","Inggris",142833
2012,"Oktober","Eropa","Uni Eropa","Italia",164723
2012,"Oktober","Eropa","Uni Eropa","Jerman",250207
2012,"Oktober","Eropa","Uni Eropa","Perancis",91966
2012,"Oktober","Eropa","Uni Eropa","Spanyol",156103
2012,"Oktober","Eropa","Uni Eropa","Uni Eropa lainnya ",150034
2012,"Oktober","Eropa","Rusia","Rusia",80344
2012,"Oktober","Eropa","Turki","Turki",93925
2012,"Oktober","Eropa","Eropa Lainnya","Eropa lainnya",47389
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",7636
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Filipina",365563
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",25341
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",1594
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",913245
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",54095
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",1346428
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",604326
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",199754
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",168598
2012,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",958982
2012,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",2400
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",2323756
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",843895
2012,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",115437
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1937921
2012,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",131940
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",585833
2012,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",428943
2012,"Oktober","Australia dan Oceania","Australia","Australia",535818
2012,"Oktober","Australia dan Oceania","New Zealand","New Zealand",65920
2012,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",95055
2012,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",255271
2012,"Oktober","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",276424
2012,"November","Amerika","Amerika Utara","Amerika Serikat",1238351
2012,"November","Amerika","Amerika Utara","Kanada",64048
2012,"November","Amerika","Amerika Tengah dan Selatan","Argentina",25535
2012,"November","Amerika","Amerika Tengah dan Selatan","Brasil",125728
2012,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",40086
2012,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",92224
2012,"November","Eropa","Uni Eropa","Belanda",465285
2012,"November","Eropa","Uni Eropa","Belgia",101631
2012,"November","Eropa","Uni Eropa","Inggris",129278
2012,"November","Eropa","Uni Eropa","Italia",215503
2012,"November","Eropa","Uni Eropa","Jerman",265218
2012,"November","Eropa","Uni Eropa","Perancis",83203
2012,"November","Eropa","Uni Eropa","Spanyol",191610
2012,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",151085
2012,"November","Eropa","Rusia","Rusia",86398
2012,"November","Eropa","Turki","Turki",93812
2012,"November","Eropa","Eropa Lainnya","Eropa lainnya",44215
2012,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5900
2012,"November","Asia dan Timur Tengah","ASEAN","Filipina",302479
2012,"November","Asia dan Timur Tengah","ASEAN","Kamboja",24356
2012,"November","Asia dan Timur Tengah","ASEAN","Laos",1716
2012,"November","Asia dan Timur Tengah","ASEAN","Malaysia",906281
2012,"November","Asia dan Timur Tengah","ASEAN","Myanmar",46401
2012,"November","Asia dan Timur Tengah","ASEAN","Singapura",1240111
2012,"November","Asia dan Timur Tengah","ASEAN","Thailand",571032
2012,"November","Asia dan Timur Tengah","ASEAN","Vietnam",210998
2012,"November","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",226573
2012,"November","Asia dan Timur Tengah","Asia Selatan","India",1037455
2012,"November","Asia dan Timur Tengah","Timur Tengah","Irak",1225
2012,"November","Asia dan Timur Tengah","Asia Timur","Jepang",2390303
2012,"November","Asia dan Timur Tengah","Asia Timur","Korea Selatan",964325
2012,"November","Asia dan Timur Tengah","Asia Selatan","Pakistan",79887
2012,"November","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2171730
2012,"November","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",131914
2012,"November","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",500631
2012,"November","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",513592
2012,"November","Australia dan Oceania","Australia","Australia",418594
2012,"November","Australia dan Oceania","New Zealand","New Zealand",73775
2012,"November","Afrika","Afrika Selatan","Afrika Selatan",136394
2012,"November","Afrika","Afrika Lainnya","Afrika lainnya",277571
2012,"November","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",268902
2012,"Desember","Amerika","Amerika Utara","Amerika Serikat",1172968
2012,"Desember","Amerika","Amerika Utara","Kanada",61246
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Argentina",23119
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Brasil",106815
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Meksiko",45675
2012,"Desember","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",85082
2012,"Desember","Eropa","Uni Eropa","Belanda",443174
2012,"Desember","Eropa","Uni Eropa","Belgia",101815
2012,"Desember","Eropa","Uni Eropa","Inggris",122815
2012,"Desember","Eropa","Uni Eropa","Italia",177292
2012,"Desember","Eropa","Uni Eropa","Jerman",217795
2012,"Desember","Eropa","Uni Eropa","Perancis",82606
2012,"Desember","Eropa","Uni Eropa","Spanyol",102720
2012,"Desember","Eropa","Uni Eropa","Uni Eropa lainnya ",142259
2012,"Desember","Eropa","Rusia","Rusia",74796
2012,"Desember","Eropa","Turki","Turki",128421
2012,"Desember","Eropa","Eropa Lainnya","Eropa lainnya",78710
2012,"Desember","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5524
2012,"Desember","Asia dan Timur Tengah","ASEAN","Filipina",292076
2012,"Desember","Asia dan Timur Tengah","ASEAN","Kamboja",25590
2012,"Desember","Asia dan Timur Tengah","ASEAN","Laos",859
2012,"Desember","Asia dan Timur Tengah","ASEAN","Malaysia",914294
2012,"Desember","Asia dan Timur Tengah","ASEAN","Myanmar",67875
2012,"Desember","Asia dan Timur Tengah","ASEAN","Singapura",1556142
2012,"Desember","Asia dan Timur Tengah","ASEAN","Thailand",486342
2012,"Desember","Asia dan Timur Tengah","ASEAN","Vietnam",195435
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",219591
2012,"Desember","Asia dan Timur Tengah","Asia Selatan","India",1213302
2012,"Desember","Asia dan Timur Tengah","Timur Tengah","Irak",1903
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Jepang",2120008
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1137408
2012,"Desember","Asia dan Timur Tengah","Asia Selatan","Pakistan",101843
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2060690
2012,"Desember","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",136688
2012,"Desember","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",514245
2012,"Desember","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",428031
2012,"Desember","Australia dan Oceania","Australia","Australia",402976
2012,"Desember","Australia dan Oceania","New Zealand","New Zealand",79229
2012,"Desember","Afrika","Afrika Selatan","Afrika Selatan",43533
2012,"Desember","Afrika","Afrika Lainnya","Afrika lainnya",226575
2012,"Desember","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",258924
2013,"Januari","Amerika","Amerika Utara","Amerika Serikat",1308151
2013,"Januari","Amerika","Amerika Utara","Kanada",67485
2013,"Januari","Amerika","Amerika Tengah dan Selatan","Argentina",26512
2013,"Januari","Amerika","Amerika Tengah dan Selatan","Brasil",126579
